year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2002,512,44-45,9580,244617283,25529.975365344468,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,48-49,1459,43370245,29735.909527073338,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,51,1009,38902860,38548.74925668979,30588.0602144292,24470.44817154336,36705.67225731504,High
2002,512,52,1520,94755570,62341.15789473684,30588.0602144292,24470.44817154336,36705.67225731504,High
2002,512,53,4913,159785983,32522.935884388356,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,54,3081,151028418,49016.33755274262,30588.0602144292,24470.44817154336,36705.67225731504,High
2002,512,55,338,27040589,79982.46153846153,30588.0602144292,24470.44817154336,36705.67225731504,High
2002,512,56,3529,99142093,28093.998299801642,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,61,544,14930465,27459.53676470588,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,62,3307,125389300,37914.399758088904,30588.0602144292,24470.44817154336,36705.67225731504,High
2002,512,71,3538,84464790,23862.885245901638,30588.0602144292,24470.44817154336,36705.67225731504,Low
2002,512,72,20561,398465178,19386.462915227858,30588.0602144292,24470.44817154336,36705.67225731504,Low
2002,512,81,2584,71044311,27500.413312693498,30588.0602144292,24470.44817154336,36705.67225731504,Mid
2002,512,99,NA,0,NA,30588.0602144292,24470.44817154336,36705.67225731504,NA
2002,513,00,22495,596547199,26521.997243831964,26521.997243831964,21217.597795065572,31826.396692598355,Average
2002,513,1,1314,64084162,48784.70624048706,26521.997243831964,21217.597795065572,31826.396692598355,High
2002,513,11,110,1594383,14489.09090909091,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,2,489,21743246,44474.78118609407,26521.997243831964,21217.597795065572,31826.396692598355,High
2002,513,21,129,4022156,31200,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,22,115,6129093,53304.52173913043,26521.997243831964,21217.597795065572,31826.396692598355,High
2002,513,23,1747,47854265,27407.125357756155,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,3,3631,92005639,25340.684109060865,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,31-33,996,31229224,31347.85542168675,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,42,336,9250799,27548.083333333332,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,44-45,2772,56664674,20460.63059163059,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,48-49,287,7791733,27154.689895470383,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,51,307,7550457,24580.24755700326,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,52,655,20659817,31526.68702290076,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,53,368,6838358,18590.282608695652,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,54,444,11428125,25747.495495495496,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,55,NA,0,NA,26521.997243831964,21217.597795065572,31826.396692598355,NA
2002,513,56,342,5713044,16706.140350877195,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,61,7,94249,13468,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,62,2125,49574865,23340.267294117646,26521.997243831964,21217.597795065572,31826.396692598355,Mid
2002,513,71,664,8808925,13272.216867469879,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,72,2630,24985614,9487.409885931558,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,81,510,8253280,16174.039215686274,26521.997243831964,21217.597795065572,31826.396692598355,Low
2002,513,99,NA,0,NA,26521.997243831964,21217.597795065572,31826.396692598355,NA
2002,514,00,7463,172556349,23108.965831435078,23108.965831435078,18487.172665148064,27730.758997722092,Average
2002,514,1,96,3737178,38922,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,11,102,1904685,18664.43137254902,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,2,695,20366030,29292.460431654676,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,21,126,5835516,46332,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,22,16,708499,44304,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,23,433,12242903,28292.0831408776,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,3,1517,35068331,23096.80949241925,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,31-33,307,6533812,21271.387622149836,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,42,159,5827440,36639.3962264151,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,44-45,990,19031140,19236.21818181818,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,48-49,159,7638007,48035.89937106918,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,51,67,1647187,24603.761194029852,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,52,203,5430905,26735.940886699507,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,53,84,1467944,17472,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,54,120,3427809,28574,23108.965831435078,18487.172665148064,27730.758997722092,High
2002,514,55,NA,0,NA,23108.965831435078,18487.172665148064,27730.758997722092,NA
2002,514,56,137,1987723,14508,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,61,7,85193,12168,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,62,922,21102033,22893.310195227765,23108.965831435078,18487.172665148064,27730.758997722092,Mid
2002,514,71,52,798873,15366,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,72,841,7663664,9105.131985731272,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,81,183,3368660,18384.983606557376,23108.965831435078,18487.172665148064,27730.758997722092,Low
2002,514,99,NA,0,NA,23108.965831435078,18487.172665148064,27730.758997722092,NA
2002,515,00,40764,1092115146,26789.833873025218,26789.833873025218,21431.867098420174,32147.80064763026,Average
2002,515,1,1529,72170434,47214.809679529106,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,11,216,3570349,16522.75925925926,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,2,1365,49401915,36189.67619047619,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,21,263,10150033,38612.471482889734,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,22,163,8492873,52113.88957055215,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,23,2809,78121717,27826.51619793521,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,3,6650,169698396,25516.908270676693,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,31-33,1426,41268388,28933.62412342216,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,42,642,21829346,34008.80996884735,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,44-45,4182,83955174,20091.434720229554,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,48-49,518,17295204,33391.227799227796,26789.833873025218,21431.867098420174,32147.80064763026,High
2002,515,51,455,12927801,28403.77142857143,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,52,951,30445164,32001.21556256572,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,53,538,10432388,19396.193308550184,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,54,785,25226546,32141.763057324843,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,55,NA,0,NA,26789.833873025218,21431.867098420174,32147.80064763026,NA
2002,515,56,546,9314625,17062.190476190477,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,61,14,179442,12818,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,62,3245,76282591,23516.547303543914,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,71,4677,135028464,28850.038058584563,26789.833873025218,21431.867098420174,32147.80064763026,Mid
2002,515,72,5347,74268517,13888.599962595848,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,81,903,15488275,17141.630121816168,26789.833873025218,21431.867098420174,32147.80064763026,Low
2002,515,99,NA,0,NA,26789.833873025218,21431.867098420174,32147.80064763026,NA
2002,516,00,53091,1305301782,24590.488632724944,24590.488632724944,19672.390906179957,29508.58635926993,Average
2002,516,1,838,29440325,35140.21002386635,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,11,3196,72700205,22757.158948685857,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,2,2423,77000058,31787.344614114732,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,21,385,14447594,37536.70649350649,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,22,410,22623290,55170.858536585365,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,23,2467,76430958,30979.33198216457,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,3,11623,265742331,22863.732943302075,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,31-33,4945,138416801,27991.815571284125,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,42,2567,70910785,27621.48032723023,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,44-45,6003,109711075,18281.711810761288,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,48-49,1091,34211671,31357.239230064162,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,51,754,21447622,28446.275862068964,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,52,1753,57921280,33039.0142612664,24590.488632724944,19672.390906179957,29508.58635926993,High
2002,516,53,305,4640547,15224.065573770491,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,54,914,22342702,24442.730853391684,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,55,14,286141,20436,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,56,609,10710545,17591.540229885057,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,61,NA,0,NA,24590.488632724944,19672.390906179957,29508.58635926993,NA
2002,516,62,4960,130797584,26361.714516129032,24590.488632724944,19672.390906179957,29508.58635926993,Mid
2002,516,71,304,3458884,11383.21052631579,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,72,4069,36543858,8985.64856230032,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,81,1059,19730315,18631.5656279509,24590.488632724944,19672.390906179957,29508.58635926993,Low
2002,516,99,NA,0,NA,24590.488632724944,19672.390906179957,29508.58635926993,NA
2002,517,00,1800196,2910528933,39861.41048196974,39861.41048196974,31889.128385575794,47833.69257836368,Average
2002,517,1,46136,2456345091,53246.628316282295,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,11,6921,162727430,23503.62433174397,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,2,39800,1733864393,43574.64120603015,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,21,7143,528561374,73999.33417331653,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,22,5107,358629570,70220.51693753671,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,23,129282,5209962405,40298.15098776318,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,3,166373,5857639542,35213.247750536444,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,31-33,151388,7654579695,50560.21436309351,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,42,83610,4497197717,53801.91723478053,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,44-45,198341,4883282822,24628.173559677525,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,48-49,54759,2162000603,39477.23975967421,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,51,87984,5692944033,64702.17375886525,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,52,92566,5216815795,56360.78866970594,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,53,36372,1289063137,35445.269877928076,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,54,130237,5774776490,62463.06462833143,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,55,17450,1237014637,70896.74934097422,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,517,56,116784,3251112552,27836.11508425812,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,61,20246,598987566,29583.068655536896,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,62,155045,5675636637,36608.572169370185,39861.41048196974,31889.128385575794,47833.69257836368,Mid
2002,517,71,25216,758492396,30076.454790609136,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,72,155495,2116442269,13609.87928872311,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,81,56968,1537901141,26992.372279174273,39861.41048196974,31889.128385575794,47833.69257836368,Low
2002,517,99,26,1441588,55442,39861.41048196974,31889.128385575794,47833.69257836368,High
2002,518,00,16077,372958455,23211.966162841327,23211.966162841327,18569.57293027306,27854.359395409592,Average
2002,518,1,451,17766356,39382.79379157428,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,11,2021,41563019,20566.03859475507,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,2,887,31450832,35453.21307779031,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,21,167,7504524,44921.149700598806,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,22,NA,0,NA,23211.966162841327,18569.57293027306,27854.359395409592,NA
2002,518,23,822,20361804,24769.01703163017,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,3,3159,72294227,22881.251028806586,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,31-33,315,6221058,19744.152380952382,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,42,669,18528328,27684.13153961136,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,44-45,1972,36003292,18255.111561866124,23211.966162841327,18569.57293027306,27854.359395409592,Low
2002,518,48-49,225,5777196,25674.826666666668,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,51,163,5554877,34072.76073619632,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,52,399,12331191,30903.248120300752,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,53,164,2917452,17803.341463414636,23211.966162841327,18569.57293027306,27854.359395409592,Low
2002,518,54,253,6879166,27199.699604743084,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,55,100,3113888,31148,23211.966162841327,18569.57293027306,27854.359395409592,High
2002,518,56,113,1973401,17470.619469026547,23211.966162841327,18569.57293027306,27854.359395409592,Low
2002,518,61,20,437686,21892,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,62,1886,48126075,25521.19194061506,23211.966162841327,18569.57293027306,27854.359395409592,Mid
2002,518,71,154,1377177,8926.103896103896,23211.966162841327,18569.57293027306,27854.359395409592,Low
